latitude,longitude,accommodates,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_location,calculated_host_listings_count,reviews_per_month,bathrooms,Air conditioning,TV,Extra pillows and blankets,Heating,time_since_first_review,time_since_last_review,host_days_active,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
38.71758,-9.12293,4,200.0,7,30,0,0,119,0,0,4.92,4.78,2,1.52,1.0,0,1,0,1,2349.0,915.0,3662.0,1,0,0,0
38.71003,-9.136,4,139.0,3,1125,3,285,44,13,0,4.91,5.0,3,0.56,1.0,1,1,0,1,2373.0,34.0,2651.0,1,0,0,0
38.71249,-9.12731,4,68.0,2,1125,0,204,247,33,5,4.64,4.81,1,3.13,1.0,0,1,1,0,2366.0,1.0,2397.0,1,0,0,0
38.71138,-9.12837,4,94.0,3,1125,2,283,66,11,0,4.83,4.95,3,0.85,1.0,0,1,1,0,2317.0,38.0,2404.0,1,0,0,0
38.71148,-9.13762,6,190.0,3,30,1,191,217,37,1,4.84,4.94,2,2.77,2.0,1,1,1,1,2350.0,17.0,2398.0,1,0,0,0
38.9735,-9.41334,4,77.0,1,365,16,351,13,9,0,4.69,4.85,15,0.18,1.0,1,1,0,0,2187.0,55.0,3004.0,1,0,0,0
38.72458,-9.13526,4,116.0,3,60,1,90,96,13,2,4.77,4.67,3,1.22,1.0,1,1,0,1,2357.0,2.0,1511.0,1,0,0,0
38.71143,-9.15228,4,75.0,2,30,2,95,188,31,3,4.73,4.86,1,2.44,1.0,0,1,0,0,2312.0,4.0,2394.0,1,0,0,0
38.99851,-9.40533,2,80.0,1,1125,2,14,1,0,0,5.0,5.0,8,0.03,1.0,0,0,0,1,1124.0,1124.0,2446.0,0,0,1,0
38.70883,-9.13493,4,78.0,3,1124,1,153,386,60,4,4.91,4.96,1,4.9,1.0,1,1,1,1,2363.0,2.0,3881.0,1,0,0,0
38.70933,-9.1468,3,115.0,2,92,2,198,142,33,0,4.89,4.86,35,1.81,1.0,1,1,0,1,2359.0,66.0,2423.0,1,0,0,0
39.02202,-9.12915,6,175.0,3,1125,28,98,26,5,0,4.73,4.58,2,0.42,2.5,1,1,0,0,1870.0,45.0,2714.0,1,0,0,0
38.74317,-9.14784,4,105.0,1,365,4,304,4,3,1,4.5,4.0,5,0.08,0.5,1,0,0,0,1486.0,11.0,2705.0,0,1,0,0
38.72964,-9.45053,2,29.0,1,1125,1,1,218,35,5,4.81,4.73,3,2.77,1.0,0,1,1,1,2357.0,4.0,2403.0,0,0,1,0
38.7206,-9.16886,2,78.0,3,365,0,0,102,4,2,4.67,4.47,2,1.31,1.0,0,1,0,0,2338.0,10.0,2394.0,1,0,0,0
38.73075,-9.12965,2,24.0,2,1125,0,113,153,11,2,4.78,4.51,4,1.96,1.0,0,1,0,1,2341.0,24.0,2389.0,0,0,1,0
38.7005,-9.41992,4,131.0,3,180,0,251,64,2,0,4.84,4.72,40,0.81,1.0,0,1,0,1,2363.0,139.0,2815.0,1,0,0,0
38.96866,-9.41124,6,80.0,4,100,0,0,11,0,0,5.0,4.91,2,0.22,2.0,0,1,1,1,1529.0,1110.0,2383.0,1,0,0,0
38.72051,-9.12552,3,49.0,2,1125,1,249,340,52,5,4.88,4.57,7,4.32,1.0,0,1,0,1,2359.0,6.0,2383.0,1,0,0,0
38.70896,-9.13381,4,183.0,1,1125,4,249,70,22,0,4.34,4.86,292,0.89,2.0,1,1,0,0,2359.0,31.0,3613.0,1,0,0,0
38.71949,-9.12975,2,61.0,5,1125,0,237,30,4,1,4.62,4.72,1,0.4,1.0,0,1,1,0,2254.0,14.0,3733.0,1,0,0,0
38.71545,-9.12284,5,73.0,3,1125,0,233,147,7,1,4.66,4.79,6,1.89,1.0,0,0,0,1,2338.0,19.0,3144.0,1,0,0,0
38.71069,-9.13201,4,191.0,3,1125,2,317,17,8,0,4.65,4.94,13,0.25,1.0,0,1,0,1,2005.0,31.0,3316.0,1,0,0,0
38.71357,-9.14663,2,140.0,3,160,4,89,142,27,5,4.66,4.86,6,1.81,1.0,0,1,0,1,2348.0,10.0,3507.0,1,0,0,0
38.71413,-9.15083,4,117.0,1,120,15,33,298,49,3,4.54,4.73,2,3.78,1.0,0,1,0,0,2364.0,14.0,2382.0,1,0,0,0
38.71891,-9.12581,2,80.0,2,1125,2,259,109,11,2,4.61,4.49,1,1.39,1.0,1,1,0,0,2359.0,19.0,2767.0,1,0,0,0
38.80408,-9.38044,6,86.0,2,90,1,242,59,32,4,4.88,4.88,1,0.82,1.0,0,1,1,0,2166.0,8.0,2393.0,1,0,0,0
38.69955,-9.2039,2,39.0,3,1125,2,19,112,11,0,4.92,4.83,1,1.51,1.0,0,1,1,1,2227.0,49.0,3703.0,0,0,1,0
38.71029,-9.13239,4,95.0,2,730,1,272,98,6,0,4.78,4.88,23,1.23,1.0,1,1,1,1,2391.0,130.0,2955.0,1,0,0,0
38.73267,-9.13192,4,54.0,3,60,0,262,251,34,4,4.79,4.68,3,3.17,1.0,0,1,0,0,2373.0,7.0,2591.0,1,0,0,0
38.70879,-9.15283,2,106.0,2,545,11,341,81,28,5,4.22,4.83,199,1.03,1.0,0,1,0,0,2358.0,13.0,3864.0,1,0,0,0
38.71309,-9.14431,4,110.0,2,31,2,296,58,14,0,4.78,4.91,19,0.75,1.0,1,1,0,0,2318.0,74.0,2533.0,1,0,0,0
38.72039,-9.15739,8,189.0,4,1125,7,134,183,26,0,4.79,4.71,4,2.32,1.0,0,1,0,1,2365.0,31.0,2759.0,1,0,0,0
38.73914,-9.12903,6,123.0,2,365,10,317,93,7,2,4.84,4.57,3,1.2,1.0,0,1,0,1,2324.0,10.0,2531.0,1,0,0,0
38.72456,-9.14442,3,144.0,2,545,5,331,31,16,4,4.42,4.68,199,0.41,1.0,1,1,0,0,2257.0,18.0,3864.0,1,0,0,0
38.72702,-9.14551,8,102.0,2,1125,0,256,60,0,0,4.97,4.78,2,0.76,2.0,0,1,0,0,2364.0,1059.0,2381.0,1,0,0,0
38.71573,-9.13761,4,164.0,1,1125,4,289,69,8,0,4.83,4.94,37,0.87,1.0,0,1,0,1,2369.0,70.0,4113.0,1,0,0,0
38.71008,-9.14982,3,58.0,3,1125,1,134,258,37,6,4.77,4.86,2,3.28,1.0,0,1,0,0,2359.0,3.0,3638.0,1,0,0,0
38.69833,-9.42526,4,85.0,3,1125,3,211,48,14,2,4.75,4.92,35,0.61,1.0,0,1,0,0,2364.0,13.0,3197.0,1,0,0,0
38.69866,-9.42476,4,105.0,3,1125,7,113,159,41,4,4.89,4.98,1,2.06,1.0,0,1,0,1,2318.0,9.0,2438.0,1,0,0,0
38.71471,-9.14446,2,128.0,3,160,7,91,149,21,2,4.7,4.95,6,1.9,1.0,0,1,0,1,2351.0,8.0,3507.0,1,0,0,0
38.71447,-9.14502,2,143.0,3,160,1,74,159,32,3,4.73,4.84,6,2.03,1.0,0,1,0,1,2346.0,17.0,3507.0,1,0,0,0
38.72258,-9.13504,5,200.0,2,1125,0,109,160,0,0,4.93,4.67,3,2.05,3.0,0,1,0,1,2341.0,918.0,2685.0,1,0,0,0
38.72038,-9.1235,2,80.0,3,1125,4,277,21,17,2,4.86,4.71,2,0.27,1.0,1,1,0,1,2362.0,7.0,3220.0,1,0,0,0
38.71407,-9.14711,2,141.0,3,160,6,83,132,25,2,4.79,4.9,6,1.69,1.0,1,1,0,1,2341.0,21.0,3507.0,1,0,0,0
38.71618,-9.14681,3,71.0,2,1125,1,264,167,23,4,4.65,4.87,9,2.21,1.0,1,0,1,1,2264.0,9.0,3809.0,1,0,0,0
38.74696,-9.21823,4,90.0,1,120,11,341,19,15,3,4.68,4.37,1,0.3,1.0,0,1,0,0,1890.0,12.0,2928.0,1,0,0,0
38.70927,-9.13404,5,86.0,3,1125,0,279,188,0,0,4.68,4.96,1,2.38,1.5,0,1,1,1,2364.0,909.0,2380.0,1,0,0,0
38.71794,-9.1287,6,128.0,1,1125,3,327,228,59,3,4.53,4.62,2,2.9,2.0,0,1,1,1,2359.0,16.0,3683.0,1,0,0,0
38.7127,-9.12904,4,90.0,3,180,2,229,192,44,6,4.95,4.88,6,2.5,2.0,0,1,0,1,2307.0,2.0,3095.0,1,0,0,0
38.71594,-9.14897,2,95.0,30,90,0,331,14,3,0,4.57,5.0,9,0.19,1.0,1,1,0,1,2245.0,33.0,3569.0,1,0,0,0
38.70999,-9.15197,2,61.0,2,1125,2,179,243,25,3,4.77,4.86,2,3.12,1.0,0,1,1,1,2333.0,17.0,2736.0,1,0,0,0
38.72953,-9.13307,2,80.0,3,30,1,61,171,3,1,4.63,4.5,1,2.17,1.0,0,1,1,1,2362.0,27.0,3176.0,1,0,0,0
38.69827,-9.44165,8,131.0,1,1125,4,64,38,9,2,4.82,4.58,34,0.51,2.0,0,1,0,1,2244.0,17.0,3508.0,1,0,0,0
38.71118,-9.14704,4,146.0,1,31,9,339,342,57,5,4.82,4.94,6,4.36,1.0,1,1,1,1,2352.0,8.0,2794.0,1,0,0,0
38.765427,-9.15365,2,88.0,6,180,3,9,50,12,3,4.82,4.86,1,0.65,1.0,0,1,1,1,2318.0,12.0,3151.0,1,0,0,0
38.76278,-9.1552,2,28.0,1,1125,1,311,92,18,3,4.96,4.8,2,1.17,1.0,0,0,0,1,2363.0,8.0,3716.0,0,0,1,0
38.97511,-9.41738,4,131.0,4,30,6,18,17,5,1,4.76,4.94,1,0.22,1.0,0,1,0,0,2317.0,19.0,2371.0,1,0,0,0
38.699485778808594,-9.267870903015137,4,74.0,4,1125,1,76,48,14,2,4.94,4.83,1,0.62,1.0,0,1,0,1,2306.0,17.0,3249.0,1,0,0,0
38.71108,-9.13064,5,85.0,2,1125,3,292,154,28,3,4.77,4.93,3,1.96,1.0,1,1,0,0,2361.0,15.0,2376.0,1,0,0,0
38.72415,-9.14506,5,85.0,3,1125,1,1,258,53,4,4.71,4.79,1,3.29,1.0,0,1,1,0,2349.0,6.0,2379.0,1,0,0,0
38.81451,-9.36328,2,30.0,2,1125,2,333,111,19,4,4.95,4.69,1,1.4,1.0,0,0,1,0,2371.0,13.0,2380.0,0,0,1,0
38.72121,-9.12355,2,59.0,2,1125,2,29,235,38,0,4.9,4.67,1,3.1,1.0,0,1,1,1,2275.0,39.0,2391.0,1,0,0,0
38.73023,-9.12927,2,30.0,2,1125,5,260,194,28,3,4.75,4.34,4,2.47,1.0,0,1,0,0,2357.0,16.0,2389.0,0,0,1,0
38.70746,-9.15028,6,185.0,2,92,5,189,140,17,3,4.74,4.78,35,1.78,2.5,1,1,0,1,2359.0,16.0,2423.0,1,0,0,0
38.7159,-9.13754,2,49.0,11,40,0,172,154,21,0,4.81,4.9,1,1.96,1.0,0,0,0,1,2361.0,54.0,3874.0,1,0,0,0
38.70013,-9.43237,5,61.0,3,1125,0,228,46,0,0,4.96,4.67,1,0.58,1.0,0,1,0,0,2361.0,1349.0,2898.0,1,0,0,0
38.79501,-9.37688,3,100.0,4,30,17,352,74,6,2,4.81,4.79,2,0.96,1.0,1,0,0,1,2320.0,6.0,2236.0,1,0,0,0
38.71707,-9.15006,4,62.0,2,1125,1,241,207,23,1,4.97,4.94,1,2.66,1.0,0,1,1,1,2333.0,23.0,2514.0,1,0,0,0
38.713,-9.1501,2,110.0,20,500,18,66,113,1,0,4.05,4.81,28,1.43,1.0,0,1,0,0,2366.0,68.0,2784.0,1,0,0,0
38.71352,-9.12561,3,74.0,2,1125,3,270,70,20,0,4.58,4.88,3,0.89,1.0,0,1,0,1,2365.0,31.0,2547.0,1,0,0,0
38.71137,-9.13148,4,58.0,2,365,1,204,60,24,0,4.93,4.93,3,0.79,1.0,1,1,1,1,2275.0,37.0,3816.0,1,0,0,0
38.97357,-9.41334,4,76.0,1,365,16,351,17,9,0,4.53,4.53,15,0.23,1.0,1,1,0,0,2231.0,45.0,3004.0,1,0,0,0
38.72597,-9.25213,6,130.0,4,29,7,259,26,4,1,4.68,4.55,1,0.35,4.0,0,1,1,0,2225.0,19.0,2663.0,1,0,0,0
38.74224,-9.15616,1,34.0,5,1125,0,0,5,0,0,5.0,4.6,18,0.07,2.0,0,1,0,0,2241.0,1490.0,2377.0,0,0,1,0
38.74397,-9.15594,1,35.0,5,1125,0,0,2,0,0,5.0,4.0,18,0.03,2.0,0,1,0,0,2218.0,1496.0,2377.0,0,0,1,0
38.70917,-9.14555,3,93.0,2,90,4,41,147,12,0,4.68,4.88,3,1.89,1.0,0,1,0,0,2338.0,53.0,2376.0,1,0,0,0
38.71132,-9.13068,5,130.0,2,1125,1,294,88,12,2,4.66,4.86,3,1.12,1.0,1,1,0,0,2364.0,16.0,2376.0,1,0,0,0
38.73584,-9.15075,2,41.0,1,365,6,56,92,7,0,4.76,4.78,9,1.22,2.5,0,1,1,0,2270.0,36.0,2388.0,0,0,1,0
38.72394,-9.13524,3,180.0,3,1125,0,141,85,0,0,4.57,4.49,1,1.1,2.0,1,1,0,1,2319.0,927.0,2728.0,1,0,0,0
38.74364,-9.1555,1,32.0,5,1125,0,0,2,0,0,5.0,4.5,18,0.03,2.0,0,1,0,0,1863.0,1818.0,2377.0,0,0,1,0
38.74331,-9.1576,1,30.0,5,1125,0,0,5,0,0,4.6,4.4,18,0.07,2.0,0,1,0,0,2257.0,1873.0,2377.0,0,0,1,0
38.74261,-9.15564,1,34.0,5,1125,0,0,4,0,0,5.0,4.75,18,0.08,2.0,0,1,0,0,1519.0,1145.0,2377.0,0,0,1,0
39.24712,-9.3142,4,75.0,4,80,30,365,1,0,0,4.0,4.0,1,0.02,1.0,0,1,0,0,1487.0,1487.0,2376.0,1,0,0,0
38.72356,-9.13574,4,90.0,3,1125,1,302,329,39,2,4.75,4.62,11,4.18,1.0,0,1,0,1,2362.0,15.0,3575.0,1,0,0,0
38.7422,-9.15759,1,30.0,5,1125,0,0,7,0,0,4.86,4.57,18,0.09,2.0,0,1,0,0,2237.0,410.0,2377.0,0,0,1,0
38.7215,-9.13523,4,84.0,3,1125,3,325,223,16,1,4.63,4.61,11,2.83,1.0,0,1,1,1,2359.0,16.0,3575.0,1,0,0,0
38.72095,-9.13335,6,126.0,2,365,9,339,108,5,2,4.85,4.67,3,1.37,1.0,0,1,0,1,2359.0,9.0,2531.0,1,0,0,0
38.73584,-9.15075,2,41.0,1,365,2,128,132,13,2,4.82,4.74,9,1.67,2.5,0,1,1,1,2365.0,11.0,2388.0,0,0,1,0
39.26636,-9.32922,6,80.0,6,1125,21,295,32,6,3,4.97,4.81,2,0.43,2.0,0,1,0,0,2237.0,3.0,2369.0,1,0,0,0
38.71696,-9.13472,2,91.0,4,1124,8,56,59,13,1,4.53,4.72,5,0.79,1.0,0,0,1,1,2229.0,19.0,4063.0,1,0,0,0
38.73584,-9.15075,2,41.0,1,365,6,331,135,27,2,4.78,4.77,9,1.72,2.5,0,1,1,0,2353.0,19.0,2388.0,0,0,1,0
38.72212,-9.1514,2,126.0,1,60,1,305,132,4,0,4.75,4.87,4,1.71,1.0,1,1,0,0,2316.0,39.0,2375.0,1,0,0,0
38.71123,-9.1291,4,85.0,2,30,0,302,270,30,1,4.58,4.89,9,3.43,1.0,0,0,0,1,2362.0,16.0,2375.0,1,0,0,0
38.96527,-9.41744,3,110.0,5,30,11,271,15,2,1,4.87,5.0,13,0.32,2.0,1,1,0,0,1427.0,16.0,2866.0,1,0,0,0
38.70348,-9.20445,4,65.0,2,1125,0,0,146,34,1,4.84,4.87,1,1.9,1.0,0,1,0,0,2301.0,25.0,2368.0,1,0,0,0
38.96528,-9.41743,4,120.0,5,30,20,39,2,0,0,4.5,5.0,13,0.04,2.0,0,1,0,0,1462.0,1459.0,2866.0,1,0,0,0
38.73584,-9.15075,1,34.0,1,365,0,134,98,21,4,4.73,4.77,9,1.27,2.5,0,1,1,0,2314.0,2.0,2388.0,0,0,1,0
38.73584,-9.15075,1,34.0,1,365,4,139,138,20,0,4.8,4.83,9,1.81,2.5,0,1,1,0,2292.0,39.0,2388.0,0,0,1,0
38.81417,-9.39019,4,60.0,1,1125,19,347,150,35,3,4.52,4.56,8,2.0,1.0,0,0,1,1,2253.0,19.0,2395.0,1,0,0,0
38.71753,-9.16488,2,101.0,1,1125,2,309,31,14,2,4.48,4.71,292,0.43,1.0,1,1,0,1,2140.0,16.0,3613.0,1,0,0,0
38.73584,-9.15075,1,30.0,1,365,4,75,130,28,2,4.66,4.79,9,1.67,2.5,0,1,1,0,2339.0,2.0,2388.0,0,0,1,0
38.71283,-9.15616,4,174.0,3,30,2,262,187,25,4,4.93,4.84,16,2.38,2.0,0,1,0,1,2361.0,4.0,4060.0,1,0,0,0
38.71089,-9.14659,4,72.0,3,1125,5,326,261,41,5,4.75,4.9,1,3.32,1.0,1,1,0,0,2358.0,5.0,2505.0,1,0,0,0
38.73584,-9.15075,2,42.0,1,365,10,98,110,27,2,4.7,4.79,9,1.45,2.5,0,1,1,1,2272.0,16.0,2388.0,0,0,1,0
38.71462,-9.12446,2,67.0,4,15,1,135,165,11,2,4.55,4.84,19,2.1,1.0,0,1,0,1,2359.0,18.0,2824.0,1,0,0,0
38.84267,-9.42414,8,90.0,3,30,0,41,49,9,4,4.96,4.92,1,0.64,1.5,0,1,1,0,2287.0,6.0,3253.0,1,0,0,0
38.70879,-9.15177,4,75.0,3,1125,0,0,43,0,0,4.07,4.89,2,0.55,1.0,0,1,0,0,2363.0,1115.0,2718.0,1,0,0,0
38.7165,-9.13513,4,130.0,7,90,1,233,200,24,4,4.85,4.79,5,2.54,1.0,1,1,0,1,2358.0,5.0,2723.0,1,0,0,0
38.81419,-9.39169,4,63.0,1,1125,15,350,198,36,3,4.47,4.49,8,2.64,1.0,0,0,1,0,2247.0,19.0,2395.0,1,0,0,0
38.72399,-9.13598,4,89.0,2,35,1,63,93,29,2,4.63,4.6,3,1.19,1.0,0,1,0,1,2339.0,12.0,2368.0,1,0,0,0
38.70934,-9.15414,6,70.0,2,1125,4,303,109,19,1,4.51,4.73,2,1.4,1.0,0,1,0,1,2340.0,25.0,2585.0,1,0,0,0
38.70789,-9.14444,4,76.0,3,1120,1,200,191,28,2,4.77,4.87,1,2.46,1.0,1,0,0,1,2331.0,5.0,2386.0,1,0,0,0
38.70842,-9.14486,3,216.0,2,545,0,0,25,0,0,4.16,4.52,199,0.33,1.0,1,1,0,0,2257.0,384.0,3864.0,1,0,0,0
38.71184,-9.14454,2,79.0,3,500,3,78,62,22,3,4.77,4.77,3,0.8,1.0,0,1,0,1,2320.0,12.0,2752.0,1,0,0,0
38.97175,-9.39782,8,170.0,4,1125,26,333,8,1,1,4.57,4.71,1,0.13,3.0,0,1,1,1,1878.0,27.0,3993.0,1,0,0,0
38.81422,-9.3932,4,62.0,1,1125,21,356,154,23,2,4.45,4.5,8,2.0,1.0,0,0,1,0,2305.0,15.0,2395.0,1,0,0,0
38.81622,-9.39312,4,61.0,1,1125,25,359,133,31,4,4.32,4.38,8,1.8,1.0,0,0,1,0,2214.0,19.0,2395.0,1,0,0,0
38.96527,-9.41742,2,106.0,5,30,6,6,4,0,0,5.0,5.0,13,0.08,1.0,1,1,0,0,1507.0,1060.0,2866.0,1,0,0,0
38.96527,-9.41743,3,140.0,4,1125,0,0,7,0,0,4.86,5.0,13,0.14,2.0,1,1,0,0,1459.0,1060.0,2866.0,1,0,0,0
38.70851,-9.14478,3,188.0,2,545,0,0,46,3,0,4.37,4.78,199,0.62,1.0,1,1,0,0,2228.0,320.0,3864.0,1,0,0,0
38.7742,-9.15145,6,140.0,7,1125,4,259,4,0,0,4.0,3.75,1,0.06,2.0,0,1,0,0,1919.0,1144.0,2961.0,1,0,0,0
38.79415,-9.38566,3,40.0,4,1125,0,105,103,6,2,4.55,4.76,1,1.32,1.0,0,1,0,1,2341.0,23.0,2400.0,1,0,0,0
38.71677,-9.13488,4,80.0,3,1125,2,34,212,32,3,4.74,4.81,1,2.68,1.0,0,1,0,1,2368.0,16.0,2693.0,1,0,0,0
38.71242,-9.14611,4,95.0,3,1125,7,238,144,40,1,4.74,4.96,1,1.85,1.0,0,0,0,0,2339.0,30.0,2967.0,1,0,0,0
38.70867,-9.13085,10,193.0,1,1124,3,105,115,2,0,4.7,4.81,2,1.48,2.0,1,1,1,1,2327.0,81.0,3682.0,1,0,0,0
38.773701,-9.12167,2,30.0,1,1125,0,36,585,52,4,4.93,4.9,1,7.59,1.0,0,1,0,0,2312.0,5.0,2385.0,0,0,1,0
38.73141,-9.1335,5,210.0,1,1125,20,316,46,8,1,4.76,4.51,1,0.59,1.0,1,1,0,1,2334.0,29.0,2360.0,1,0,0,0
38.79905,-9.48094,2,88.0,3,1125,14,344,49,20,5,4.84,4.96,4,0.65,1.0,0,0,0,1,2260.0,8.0,2385.0,0,1,0,0
38.79905,-9.48164,2,95.0,3,1125,4,321,14,8,1,4.93,4.93,4,0.27,1.0,0,0,0,0,1537.0,13.0,2385.0,0,0,1,0
38.79913,-9.48156,4,130.0,5,1125,0,255,14,0,0,4.64,4.57,4,0.19,1.0,0,0,0,1,2211.0,397.0,2385.0,0,1,0,0
38.73611,-9.13085,9,119.0,3,1120,0,257,8,0,0,4.0,4.88,22,0.13,3.0,0,1,0,0,1880.0,397.0,2739.0,1,0,0,0
38.70325,-9.17955,2,80.0,2,1125,0,0,23,5,2,4.83,4.43,1,0.31,1.0,0,1,1,1,2257.0,3.0,2586.0,1,0,0,0
38.71022,-9.14677,10,146.0,2,180,5,285,265,72,6,4.71,4.86,21,3.4,2.5,0,1,0,0,2340.0,3.0,4035.0,1,0,0,0
38.71079,-9.13052,4,87.0,2,90,0,295,339,60,3,4.63,4.86,2,4.37,1.0,0,1,0,1,2325.0,20.0,2844.0,1,0,0,0
38.71732,-9.14893,2,67.0,1,1125,4,260,175,33,5,4.69,4.88,5,2.23,1.0,0,1,0,1,2358.0,16.0,2544.0,1,0,0,0
38.71037,-9.15062,4,64.0,3,1125,5,136,184,15,5,4.49,4.84,1,2.35,1.0,0,0,0,0,2348.0,2.0,2366.0,1,0,0,0
38.95806,-9.41467,2,50.0,3,1125,0,316,1,1,0,5.0,5.0,6,0.15,1.0,0,0,0,0,199.0,199.0,2968.0,0,0,1,0
38.79884,-9.47988,4,180.0,5,1125,1,190,21,7,1,4.86,4.81,4,0.32,1.0,0,0,0,1,1978.0,4.0,2385.0,1,0,0,0
38.71446,-9.14871,2,88.0,7,30,17,96,15,15,2,4.4,4.8,9,1.29,1.0,1,1,0,1,349.0,20.0,3569.0,1,0,0,0
38.81525,-9.39217,2,51.0,1,27,23,358,151,19,5,4.69,4.52,8,2.02,1.0,0,0,1,1,2242.0,15.0,2395.0,0,0,1,0
38.70536,-9.40899,4,65.0,4,1125,0,0,57,15,0,4.75,4.87,1,0.75,1.0,0,1,1,0,2290.0,100.0,2448.0,1,0,0,0
38.71102,-9.14242,2,161.0,2,28,5,333,2,0,0,4.0,5.0,2,0.03,2.0,0,1,0,0,2305.0,2227.0,3583.0,0,0,1,0
38.73709,-9.13496,10,134.0,3,1125,0,257,8,0,0,4.75,3.71,22,0.13,3.0,0,1,0,0,1864.0,388.0,2739.0,1,0,0,0
38.7187,-9.13406,3,85.0,3,1125,3,237,201,42,2,4.88,4.63,2,2.58,2.0,0,1,1,1,2335.0,20.0,2350.0,1,0,0,0
38.71269,-9.13296,4,61.0,2,36,1,248,79,27,0,4.83,4.92,3,1.01,1.0,1,1,1,1,2355.0,45.0,3816.0,1,0,0,0
38.71122,-9.13292,4,74.0,2,365,4,235,61,35,1,4.97,4.9,3,0.79,1.0,1,1,0,1,2322.0,12.0,3816.0,1,0,0,0
38.71024,-9.14676,7,113.0,3,180,6,303,265,57,2,4.79,4.83,21,3.4,2.5,0,1,0,0,2336.0,7.0,4035.0,1,0,0,0
38.722,-9.15227,3,52.0,1,1125,12,162,266,50,3,4.67,4.83,7,3.42,2.0,0,0,0,1,2330.0,17.0,2663.0,0,0,1,0
38.96583,-9.41846,4,124.0,5,1125,10,252,40,15,2,4.93,4.92,11,0.52,1.0,0,1,0,1,2291.0,10.0,3730.0,1,0,0,0
38.71151,-9.12815,2,48.0,4,10,0,0,59,14,0,4.92,4.93,3,0.8,1.0,1,1,0,0,2221.0,51.0,2473.0,1,0,0,0
38.7325,-9.14527,4,179.0,4,35,0,0,84,14,1,4.95,4.94,13,1.09,2.0,1,1,0,1,2315.0,30.0,3766.0,1,0,0,0
38.70906,-9.15594,4,102.0,4,100,3,115,188,23,3,4.76,4.76,20,2.41,1.0,1,1,0,1,2343.0,18.0,2362.0,1,0,0,0
38.70988,-9.15456,5,119.0,4,90,0,93,113,20,0,4.37,4.71,20,1.45,1.0,1,1,1,1,2338.0,51.0,2362.0,1,0,0,0
38.72946,-9.15805,2,52.0,3,1125,5,65,202,4,0,4.82,4.66,5,2.59,1.5,0,1,0,1,2341.0,33.0,3125.0,0,0,1,0
38.71631,-9.13358,3,71.0,2,1125,4,124,103,6,2,4.69,4.85,2,1.31,1.0,1,1,0,1,2353.0,12.0,2364.0,1,0,0,0
38.72143,-9.1251,4,70.0,1,1125,9,159,279,36,2,4.61,4.46,12,3.57,1.0,0,1,0,0,2344.0,19.0,2985.0,1,0,0,0
38.71456,-9.13541,3,81.0,1,1125,20,355,60,9,2,4.68,4.63,5,0.78,1.0,0,0,0,0,2302.0,10.0,2376.0,0,0,1,0
38.74403,-9.15582,1,35.0,5,1125,0,0,3,0,0,4.0,4.0,18,0.05,2.0,0,1,0,0,1848.0,1521.0,2377.0,0,0,1,0
38.76847,-9.09658,5,169.0,3,1125,14,287,9,2,1,5.0,5.0,12,0.12,2.0,0,1,0,1,2179.0,4.0,2743.0,1,0,0,0
38.71518,-9.14618,4,129.0,3,1125,3,259,261,52,4,4.92,4.97,4,3.42,1.0,0,1,0,1,2289.0,9.0,2872.0,1,0,0,0
39.1379,-9.37715,5,121.0,3,1125,21,351,41,10,1,4.8,4.95,2,0.56,1.0,0,1,1,1,2210.0,23.0,2602.0,1,0,0,0
38.72888,-9.1632,4,90.0,7,1125,0,235,12,2,0,4.75,4.5,11,0.16,2.0,0,1,0,0,2278.0,37.0,2933.0,1,0,0,0
38.708,-9.15616,4,115.0,4,120,5,87,147,15,0,4.77,4.72,20,1.88,1.0,1,1,1,1,2347.0,35.0,2362.0,1,0,0,0
38.71388,-9.15526,4,62.0,3,90,0,108,70,13,1,4.83,4.83,1,0.9,1.0,1,1,0,0,2321.0,19.0,2362.0,1,0,0,0
38.7104,-9.14416,2,80.0,4,20,0,166,93,18,2,4.87,4.86,1,1.21,1.0,0,1,0,0,2303.0,14.0,3312.0,1,0,0,0
38.89661,-9.31884,4,115.0,2,1125,18,341,18,8,0,4.94,5.0,4,0.25,1.0,0,1,0,1,2199.0,72.0,3001.0,1,0,0,0
38.74033,-9.13359,4,75.0,3,1125,4,295,172,18,3,4.95,4.8,1,2.22,1.0,0,1,0,0,2326.0,4.0,2952.0,1,0,0,0
38.71538,-9.14535,8,120.0,5,1125,0,66,208,8,2,4.83,4.96,3,2.75,1.0,0,1,1,0,2267.0,13.0,3125.0,1,0,0,0
38.70717,-9.15165,4,164.0,2,1125,5,326,127,29,2,4.8,4.98,37,1.63,1.0,0,1,1,0,2338.0,15.0,2998.0,1,0,0,0
39.13238,-9.3146,6,150.0,5,1125,29,179,7,0,0,4.86,4.57,1,0.09,2.0,0,1,1,1,2223.0,1472.0,2347.0,1,0,0,0
38.71407,-9.12515,5,90.0,3,30,4,50,91,33,4,4.81,4.84,2,1.16,1.0,0,1,0,1,2347.0,7.0,2358.0,1,0,0,0
38.71468,-9.15389,2,43.0,2,1125,0,167,141,0,0,4.4,4.83,2,1.82,1.0,0,1,0,1,2326.0,912.0,3660.0,1,0,0,0
