host_since,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,price,minimum_nights,maximum_nights,availability_30,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_location,calculated_host_listings_count,reviews_per_month,bathrooms,Air conditioning,TV,Extra pillows and blankets,Heating
2016-07-15,Cascais e Estoril,38.70128,-9.41935,Entire home/apt,5,161.0,1,365,9,270,13,13,3,2022-06-15,2022-09-04,5.0,4.92,13,4.24,2.0,1,1,1,1
2013-03-30,Campolide,38.72745,-9.16448,Entire home/apt,4,129.0,3,7,14,342,10,10,1,2022-06-07,2022-09-04,4.6,4.3,78,3.0,1.0,0,1,0,1
2017-08-09,Santo Antnio,38.71972,-9.14243,Entire home/apt,4,160.0,2,365,23,358,13,13,5,2022-06-06,2022-08-29,5.0,5.0,22,3.86,1.0,0,1,1,0
2021-12-20,Santa Maria Maior,38.71327,-9.13354,Entire home/apt,3,143.0,4,365,21,356,6,6,2,2022-07-02,2022-08-29,3.67,4.33,11,2.4,1.0,0,1,1,1
2017-12-06,A dos Cunhados e Maceira,39.13619,-9.36908,Private room,2,25.0,1,27,13,334,9,9,2,2022-06-12,2022-08-28,5.0,4.89,3,2.84,1.0,0,0,0,0
2014-05-23,Santa Maria Maior,38.713383,-9.135201,Entire home/apt,2,113.0,2,365,9,339,14,14,5,2022-06-24,2022-09-06,4.0,4.86,39,5.06,1.0,0,1,0,0
2015-01-09,Santo Antnio,38.71856,-9.15282,Entire home/apt,2,150.0,3,365,3,303,15,15,5,2022-06-10,2022-09-04,4.8,5.0,24,4.64,1.0,1,1,0,1
2017-12-06,A dos Cunhados e Maceira,39.13579,-9.36979,Private room,2,47.0,1,27,12,333,3,3,1,2022-06-19,2022-08-30,5.0,4.67,3,1.03,1.0,0,0,0,0
2021-12-20,Santa Maria Maior,38.71182,-9.13308,Entire home/apt,3,138.0,3,365,13,339,5,5,2,2022-06-29,2022-09-02,4.4,4.8,11,1.92,1.0,0,1,1,1
2022-06-01,Colares,38.801025,-9.442617,Private room,2,63.0,2,1125,25,55,14,14,7,2022-06-12,2022-09-10,4.86,4.86,1,4.47,1.0,0,0,1,0
2018-03-26,Santa Maria Maior,38.71517,-9.13396,Entire home/apt,4,198.0,2,365,3,330,14,14,5,2022-06-14,2022-09-09,4.86,4.79,10,4.52,1.0,0,1,0,1
2021-07-26,Arroios,38.73148,-9.1387,Private room,3,50.0,1,365,14,349,4,4,0,2022-06-06,2022-08-04,4.0,3.75,13,1.19,1.0,0,0,0,0
2012-10-23,Penha de Frana,38.72418,-9.13125,Entire home/apt,6,213.0,1,1125,20,355,4,4,0,2022-06-15,2022-08-10,3.75,3.75,292,1.3,3.0,0,1,0,0
2021-09-17,Pontinha e Fames,38.80089,-9.22084,Private room,3,25.0,1,365,11,329,14,14,1,2022-06-30,2022-08-23,4.21,4.14,5,5.53,1.0,0,0,0,0
2022-03-25,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.714298,-9.234187,Entire home/apt,4,70.0,4,28,0,94,6,6,0,2022-06-09,2022-07-09,4.17,4.0,2,1.84,1.0,0,1,0,0
2012-09-28,Arroios,38.727757,-9.141298,Private room,2,51.0,2,1125,2,145,18,18,6,2022-06-07,2022-09-13,4.56,4.44,3,5.4,1.0,0,0,1,1
2020-08-11,Ericeira,38.97037,-9.41705,Entire home/apt,4,110.0,3,365,6,330,8,8,3,2022-06-13,2022-08-27,4.88,5.0,2,2.55,1.0,0,1,1,0
2022-05-24,A dos Cunhados e Maceira,39.15985,-9.3522,Private room,2,56.0,1,365,30,365,1,1,1,2022-08-15,2022-08-15,5.0,5.0,2,1.0,1.0,0,1,0,0
2022-05-25,Campo de Ourique,38.71968,-9.15703,Entire home/apt,4,204.0,3,365,18,18,9,9,1,2022-06-11,2022-08-29,4.22,4.78,1,2.81,2.0,0,1,0,0
2017-11-12,So Vicente,38.71697,-9.12895,Entire home/apt,4,125.0,3,1125,0,301,9,9,3,2022-06-20,2022-09-01,4.89,4.67,1,3.1,1.0,0,1,1,1
2018-04-22,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.75705,-9.36376,Private room,2,77.0,2,180,26,292,1,1,0,2022-07-19,2022-07-19,3.0,3.0,20,0.53,1.0,1,1,1,1
2022-06-01,Arroios,38.73128,-9.13457,Private room,1,48.0,1,365,2,337,7,7,2,2022-06-09,2022-09-11,4.57,4.86,9,2.14,1.0,0,0,0,0
2012-09-28,Arroios,38.727757,-9.141298,Private room,2,50.0,2,1125,10,160,16,16,4,2022-06-12,2022-08-27,4.81,4.63,3,5.05,1.0,1,0,1,1
2022-05-26,Santa Maria Maior,38.71484375,-9.133390426635742,Entire home/apt,3,191.0,4,15,26,361,6,6,2,2022-06-18,2022-09-09,5.0,5.0,1,2.02,1.5,1,1,1,1
2013-03-30,Campolide,38.72705,-9.16616,Entire home/apt,4,133.0,3,8,11,336,13,13,4,2022-06-07,2022-08-30,4.62,4.08,78,3.9,1.0,0,1,0,1
2019-02-09,Arroios,38.7276,-9.14403,Private room,2,56.0,1,365,0,0,10,10,2,2022-07-13,2022-08-24,2.9,4.6,59,4.69,1.0,0,0,0,1
2019-12-18,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.68996,-9.32577,Entire home/apt,8,144.0,1,1125,0,269,5,5,2,2022-06-26,2022-08-26,4.2,4.0,36,1.88,1.0,0,1,0,1
2016-06-06,Campo de Ourique,38.7181412,-9.1581775,Entire home/apt,6,147.0,3,180,0,194,8,8,4,2022-06-28,2022-08-24,4.5,4.75,101,3.04,1.0,1,1,0,1
2018-05-12,Maxial e Monte Redondo,39.1394294,-9.1771435,Entire home/apt,8,150.0,2,365,30,365,4,4,0,2022-07-26,2022-08-10,4.75,4.0,1,2.4,2.0,0,1,1,0
2020-06-16,Belm,38.697888,-9.194964,Entire home/apt,4,177.0,3,181,5,324,1,1,1,2022-08-21,2022-08-21,5.0,5.0,1,1.0,1.0,0,1,1,1
2017-05-22,Cascais e Estoril,38.70768,-9.40414,Private room,2,64.0,3,7,13,115,9,9,3,2022-06-17,2022-08-31,4.89,4.67,2,3.0,1.0,0,0,1,0
2016-12-01,Penha de Frana,38.73526,-9.12722,Entire home/apt,2,121.0,2,30,12,340,2,2,0,2022-06-30,2022-07-21,5.0,4.5,1,0.78,1.0,0,1,0,0
2017-02-07,Penha de Frana,38.73383,-9.12934,Entire home/apt,6,85.0,3,14,5,259,1,1,0,2022-07-25,2022-07-25,5.0,5.0,5,0.58,1.0,0,1,1,0
2020-07-01,Cascais e Estoril,38.698006,-9.371325,Private room,2,50.0,1,90,12,300,2,2,1,2022-06-17,2022-09-04,5.0,5.0,2,0.67,1.0,0,0,1,1
2021-10-11,Misericrdia,38.70966182005874,-9.147226711692662,Entire home/apt,3,115.0,2,1125,10,345,5,5,5,2022-08-22,2022-09-13,4.8,4.8,3,5.0,1.0,0,1,1,0
2022-05-30,Odivelas,38.79764,-9.17833,Private room,2,42.0,1,60,11,162,6,6,3,2022-06-04,2022-08-30,5.0,4.0,1,1.76,1.0,0,1,0,0
2014-08-20,Santa Maria Maior,38.71609,-9.13526,Entire home/apt,6,95.0,1,365,6,341,16,16,2,2022-06-06,2022-09-10,4.5,4.56,23,4.75,1.0,1,0,1,1
2018-03-19,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.79618,-9.39074,Entire home/apt,4,129.0,4,365,26,176,7,7,1,2022-06-27,2022-08-23,4.71,5.0,5,2.63,1.0,1,1,1,1
2021-12-23,Cascais e Estoril,38.698441,-9.424577,Entire home/apt,7,203.0,2,365,10,337,13,13,5,2022-06-23,2022-09-12,4.92,5.0,1,4.64,1.5,0,1,0,0
2014-05-23,Belm,38.698341,-9.195434,Entire home/apt,2,115.0,2,365,6,305,10,10,4,2022-06-16,2022-08-30,4.8,4.8,39,3.33,1.0,1,1,0,0
2022-05-31,Cascais e Estoril,38.70823,-9.3821,Entire home/apt,4,120.0,3,365,0,325,3,3,3,2022-08-14,2022-08-25,4.0,3.0,1,3.0,1.0,0,1,1,0
2017-10-09,Santa Maria Maior,38.70895,-9.13558,Private room,2,120.0,1,365,11,346,17,17,4,2022-06-08,2022-09-10,4.47,4.88,11,5.15,1.5,0,0,0,0
2013-11-19,So Vicente,38.71977,-9.12445,Entire home/apt,2,46.0,4,1125,1,30,2,2,0,2022-06-16,2022-07-03,5.0,4.5,1,0.66,1.0,1,1,0,0
2016-06-06,Parque das Naes,38.7795339,-9.0955283,Entire home/apt,7,168.0,3,180,10,334,1,1,0,2022-06-13,2022-06-13,5.0,5.0,101,0.32,3.0,0,1,0,0
2018-10-03,Cacm e So Marcos,38.77087700000001,-9.31170603121338,Entire home/apt,4,64.0,2,365,7,326,9,9,1,2022-06-26,2022-09-06,4.44,4.0,1,3.38,1.0,0,1,0,0
2018-04-26,Penha de Frana,38.73543,-9.1304,Private room,2,45.0,7,60,0,0,2,2,2,2022-08-15,2022-08-24,3.5,5.0,34,2.0,2.0,0,0,0,0
2016-06-06,Marvila,38.76065,-9.11948,Entire home/apt,4,186.0,1,365,18,344,14,14,7,2022-06-08,2022-09-13,4.93,5.0,20,4.29,1.5,0,1,0,0
2022-04-08,Arroios,38.73313,-9.14251,Entire home/apt,2,162.0,2,365,13,340,1,1,0,2022-06-14,2022-06-14,3.0,4.0,11,0.32,1.0,1,1,0,0
2016-02-03,Colares,38.7764278,-9.4807361,Entire home/apt,4,200.0,5,90,20,167,2,2,1,2022-08-06,2022-08-18,5.0,5.0,2,1.54,2.0,1,1,0,1
2018-04-26,Arroios,38.73586,-9.1324,Private room,2,44.0,5,60,0,0,1,1,1,2022-08-29,2022-08-29,5.0,5.0,34,1.0,2.0,0,0,0,0
2022-06-01,Penha de Frana,38.73448,-9.13048,Entire home/apt,4,100.0,5,1125,0,156,5,5,3,2022-07-11,2022-09-01,4.6,4.6,1,2.27,1.0,0,1,1,0
2022-05-31,Encarnao,39.03383323066597,-9.390952454381848,Entire home/apt,2,80.0,2,365,17,334,6,6,2,2022-07-10,2022-09-10,4.67,4.33,6,2.69,1.0,0,0,0,1
2022-05-31,Encarnao,39.05433,-9.39686,Entire home/apt,2,80.0,2,365,13,329,6,6,1,2022-06-12,2022-09-06,4.83,4.83,6,1.91,1.0,0,0,0,1
2013-04-11,So Vicente,38.71902,-9.12581,Entire home/apt,4,115.0,3,365,0,277,4,4,0,2022-07-04,2022-07-25,3.25,3.75,6,1.64,1.0,0,1,0,0
2015-11-16,Santa Maria Maior,38.71061,-9.13559,Private room,2,90.0,1,365,18,353,5,5,1,2022-07-11,2022-09-03,4.6,5.0,6,2.27,1.5,1,0,0,0
2022-05-31,Encarnao,39.054668,-9.396174,Entire home/apt,2,80.0,2,60,18,334,1,1,0,2022-07-23,2022-07-23,5.0,5.0,6,0.57,1.0,0,0,0,0
2022-06-01,Arroios,38.7323,-9.13628,Private room,1,46.0,1,365,12,347,10,10,3,2022-06-07,2022-09-13,4.7,4.9,9,3.0,1.0,0,0,0,0
2016-05-04,"Oeiras e S.Julio da Barra, Pao de Arcos e Caxias",38.68248,-9.32198,Private room,1,40.0,5,365,0,0,2,2,1,2022-06-28,2022-08-23,5.0,5.0,18,0.76,2.0,0,1,0,0
2022-06-02,Ericeira,38.982141861512986,-9.41424083439331,Entire home/apt,3,71.0,2,1125,10,288,4,4,1,2022-06-19,2022-09-11,5.0,5.0,1,1.36,1.0,0,1,1,1
2019-11-01,Encosta do Sol,38.75852,-9.20421,Private room,2,40.0,2,365,4,48,5,5,0,2022-06-15,2022-08-10,4.4,4.4,1,1.65,1.0,0,1,0,0
2020-01-28,A dos Cunhados e Maceira,39.1404156,-9.3761151,Entire home/apt,4,117.0,3,30,18,311,4,4,1,2022-07-18,2022-08-28,4.75,5.0,28,2.07,1.0,0,1,1,0
2015-11-16,Santa Maria Maior,38.7084,-9.13671,Private room,2,91.0,1,365,18,353,4,4,1,2022-07-02,2022-09-07,5.0,5.0,6,1.6,1.5,1,1,0,0
2022-06-07,Campo de Ourique,38.71743,-9.16382,Entire home/apt,4,83.0,1,1125,8,327,14,14,4,2022-06-19,2022-09-04,4.57,4.93,1,4.77,1.0,0,1,0,0
2022-04-06,Campo de Ourique,38.71772,-9.16784,Entire home/apt,4,139.0,3,365,19,205,2,2,1,2022-06-21,2022-08-22,4.0,5.0,21,0.7,1.0,0,1,0,0
2018-05-28,Silveira,39.1194043,-9.3343835,Entire home/apt,6,127.0,3,365,29,364,2,2,1,2022-08-13,2022-08-23,5.0,4.0,1,1.87,1.0,0,1,0,1
2013-05-22,"S.Maria, S.Miguel, S.Martinho, S.Pedro Penaferrim",38.83168,-9.39845,Entire home/apt,6,197.0,2,365,0,326,6,6,0,2022-06-20,2022-07-26,5.0,4.83,3,2.09,2.0,1,1,1,0
2022-04-06,Arroios,38.73101,-9.13408,Entire home/apt,6,159.0,3,365,3,291,5,5,0,2022-06-20,2022-08-10,4.6,4.4,21,1.72,1.0,1,1,0,0
2015-11-16,Misericrdia,38.71011,-9.14257,Private room,2,76.0,1,365,8,343,7,7,4,2022-07-10,2022-08-30,4.86,5.0,6,3.13,1.5,0,1,0,0
2021-01-13,Santo Isidoro,38.99955,-9.41398,Entire home/apt,4,88.0,1,1125,28,363,2,2,1,2022-07-31,2022-08-15,5.0,5.0,11,1.33,1.0,1,1,0,1
2013-11-28,Estrela,38.71141,-9.16859,Entire home/apt,2,65.0,2,25,6,54,7,7,2,2022-07-17,2022-09-01,3.71,3.71,2,3.5,1.0,0,1,1,0
2019-02-09,Arroios,38.72587,-9.14131,Private room,3,88.0,1,365,13,348,6,6,1,2022-06-26,2022-08-29,4.5,4.33,59,2.22,1.0,0,0,0,0
2019-02-09,Arroios,38.726,-9.14284,Private room,2,62.0,1,365,14,349,10,10,2,2022-06-12,2022-08-20,4.4,4.2,59,3.16,1.0,0,0,0,0
2019-02-09,Arroios,38.72595,-9.14179,Private room,2,81.0,1,365,17,352,15,15,5,2022-06-14,2022-08-30,4.27,4.6,59,4.84,1.0,0,0,0,0
2017-10-09,Santo Antnio,38.72333,-9.15368,Private room,2,66.0,1,365,15,349,8,8,3,2022-06-13,2022-09-11,4.38,4.88,11,2.55,1.5,0,0,0,0
2011-12-23,Cascais e Estoril,38.69623,-9.42121,Entire home/apt,4,219.0,3,21,19,81,14,14,3,2022-06-09,2022-08-25,4.79,4.93,2,4.29,1.0,0,1,0,1
2022-06-06,Belm,38.69611,-9.21041,Entire home/apt,5,83.0,2,1125,24,359,8,8,3,2022-06-24,2022-09-06,4.5,4.75,1,2.93,1.0,1,1,0,0
2022-06-09,Colares,38.79915,-9.47966,Entire home/apt,4,186.0,3,365,13,341,3,3,2,2022-07-31,2022-08-25,5.0,4.67,1,2.0,1.5,0,0,0,1
2021-06-04,So Vicente,38.72005,-9.1253,Entire home/apt,5,102.0,1,365,15,345,22,22,9,2022-06-13,2022-09-11,4.55,4.27,11,7.02,1.0,0,1,1,0
2013-08-09,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.70084,-9.25015,Entire home/apt,6,201.0,2,180,18,169,9,9,2,2022-06-12,2022-08-22,4.67,4.56,26,2.84,2.0,0,1,0,0
2016-11-21,"Enxara do Bispo, Gradil e Vila Franca do Rosrio",39.00226,-9.24769,Entire home/apt,2,110.0,2,365,11,323,9,9,6,2022-07-23,2022-09-12,5.0,5.0,2,5.09,1.0,0,1,1,0
2022-06-09,Cascais e Estoril,38.69571,-9.42972,Entire home/apt,5,200.0,3,365,16,323,9,9,3,2022-06-29,2022-09-07,4.78,5.0,1,3.46,1.0,0,1,1,0
2022-05-24,Algueiro-Mem Martins,38.79141,-9.34988,Private room,2,37.0,1,16,15,350,19,19,4,2022-06-14,2022-09-09,4.79,4.63,1,6.2,1.0,0,1,0,0
2019-02-26,Misericrdia,38.71189,-9.14313,Private room,2,52.0,1,365,14,338,7,7,1,2022-06-10,2022-08-25,4.0,4.43,7,2.16,2.0,0,1,0,0
2017-07-15,Parque das Naes,38.78214,-9.099,Entire home/apt,6,114.0,1,90,7,305,16,16,5,2022-07-13,2022-09-12,4.56,4.75,5,7.62,2.0,0,1,0,0
2022-06-01,Arroios,38.73126,-9.13564,Private room,1,46.0,1,365,11,346,11,11,2,2022-06-09,2022-08-18,4.0,4.55,9,3.37,1.0,0,0,0,0
2022-05-17,Misericrdia,38.70849,-9.14914,Private room,2,99.0,3,30,0,106,2,2,0,2022-07-21,2022-08-11,3.5,5.0,10,1.07,1.0,0,1,0,0
2022-06-01,Arroios,38.73229,-9.13402,Private room,1,47.0,1,365,10,345,12,12,6,2022-06-29,2022-09-13,4.0,4.58,9,4.62,1.0,0,0,0,0
2022-05-17,Misericrdia,38.70821,-9.14924,Private room,2,104.0,3,30,0,106,2,2,0,2022-07-05,2022-07-13,4.0,5.0,10,0.83,1.0,0,1,0,0
2022-06-01,Arroios,38.73113998716089,-9.134821443024702,Private room,1,47.0,1,365,16,351,12,12,6,2022-06-12,2022-09-03,4.08,4.42,9,3.79,1.0,0,0,0,0
2019-09-03,Santa Maria Maior,38.70961,-9.13625,Entire home/apt,2,200.0,3,365,11,344,6,6,1,2022-06-21,2022-08-15,4.83,4.83,4,2.09,1.5,1,1,0,1
2022-03-18,So Vicente,38.71667,-9.12153,Private room,2,56.0,1,365,0,299,25,25,10,2022-06-16,2022-09-11,4.88,4.68,6,8.24,1.0,0,1,1,1
2022-05-09,Estrela,38.70726,-9.15696,Entire home/apt,3,149.0,2,365,10,317,5,5,2,2022-07-07,2022-09-04,4.8,5.0,1,2.14,1.0,0,0,1,0
2021-06-21,Estrela,38.71122,-9.15802,Entire home/apt,4,139.0,3,365,15,322,3,3,1,2022-06-13,2022-08-20,5.0,4.67,70,0.96,1.0,0,1,0,0
2014-05-09,Alcabideche,38.73245,-9.3724,Entire home/apt,8,100.0,6,365,0,70,4,4,1,2022-07-11,2022-08-19,5.0,5.0,3,1.85,3.0,1,1,0,0
2022-05-24,Estrela,38.70725,-9.16231,Entire home/apt,8,99.0,2,365,13,303,8,8,2,2022-07-13,2022-08-26,4.13,4.75,3,3.75,1.0,0,1,0,0
2022-05-24,Estrela,38.70625731233272,-9.16202624880074,Entire home/apt,7,95.0,2,365,9,306,5,5,2,2022-07-22,2022-09-09,4.2,4.6,3,2.73,1.0,0,1,0,0
2013-09-03,So Vicente,38.71677045904695,-9.120467646053676,Private room,2,70.0,3,1125,10,160,1,1,1,2022-09-05,2022-09-05,5.0,5.0,5,1.0,2.0,0,0,0,1
2017-05-05,Parque das Naes,38.76143,-9.102,Entire home/apt,4,174.0,1,1125,20,355,5,5,2,2022-06-27,2022-08-26,4.8,4.4,43,1.9,1.0,1,1,0,0
2017-05-22,Cascais e Estoril,38.70757,-9.40572,Private room,2,59.0,3,7,13,25,9,9,1,2022-06-18,2022-08-18,4.78,4.78,2,3.03,1.0,0,0,1,1
2015-07-24,Campo de Ourique,38.72086,-9.16495,Entire home/apt,6,146.0,3,1125,1,293,6,6,1,2022-07-01,2022-08-17,5.0,4.83,1,2.37,1.5,0,1,0,0
2013-12-26,Misericrdia,38.7102996,-9.1467023,Entire home/apt,4,107.0,2,365,0,319,12,12,4,2022-06-26,2022-08-28,4.92,5.0,11,4.44,1.0,0,0,1,0
2022-06-10,Avenidas Novas,38.7272,-9.14898,Entire home/apt,2,100.0,4,365,30,357,1,1,1,2022-08-19,2022-08-19,1.0,1.0,1,1.0,1.0,0,0,0,0
2022-06-10,Alcntara,38.7005265,-9.1752082,Entire home/apt,3,52.0,3,1125,11,322,8,8,3,2022-06-29,2022-09-02,4.63,4.88,1,3.08,0.0,0,1,1,0
2021-11-04,Ajuda,38.70323,-9.19609,Entire home/apt,1,115.0,30,365,0,0,1,1,1,2022-08-28,2022-08-28,5.0,4.0,23,1.0,1.5,0,1,0,0
2022-06-10,Cacm e So Marcos,38.76770914699824,-9.309712568261707,Private room,2,26.0,2,365,0,326,3,3,2,2022-07-19,2022-08-26,5.0,4.67,3,1.58,1.0,0,1,0,0
2017-05-05,Parque das Naes,38.76186,-9.10014,Entire home/apt,4,173.0,1,1125,19,354,2,2,1,2022-06-23,2022-08-16,5.0,5.0,43,0.72,1.0,1,1,0,0
2017-05-05,Parque das Naes,38.76346,-9.10096,Entire home/apt,4,173.0,1,1125,16,351,4,4,0,2022-06-28,2022-08-12,3.25,3.75,43,1.54,1.0,1,1,0,0
2022-06-02,Alcntara,38.70584,-9.18248,Entire home/apt,4,71.0,30,1125,0,198,1,1,0,2022-08-08,2022-08-08,5.0,5.0,1,0.79,1.0,0,1,1,0
2021-09-10,Santa Maria Maior,38.71725,-9.13455,Entire home/apt,4,150.0,15,1125,6,341,1,1,1,2022-08-19,2022-08-19,1.0,1.0,1,1.0,1.0,0,1,0,0
2018-07-13,Santa Maria Maior,38.7140195,-9.1359453,Entire home/apt,4,160.0,3,120,9,344,8,8,0,2022-07-03,2022-08-14,4.38,4.88,1,3.24,1.0,0,1,0,0
2016-07-22,So Vicente,38.71537,-9.13114,Entire home/apt,4,104.0,2,30,21,356,5,5,1,2022-07-21,2022-08-18,3.4,4.8,6,2.68,1.0,0,1,1,0
2022-05-17,Misericrdia,38.70855,-9.14907,Private room,2,103.0,3,30,0,106,1,1,1,2022-08-27,2022-08-27,4.0,5.0,10,1.0,1.0,0,1,0,0
2016-09-03,So Vicente,38.71818,-9.12235,Entire home/apt,6,114.0,3,1125,2,314,8,8,5,2022-07-03,2022-09-12,4.88,4.63,5,3.24,1.0,0,1,1,0
2022-05-17,Misericrdia,38.7084,-9.15084,Private room,2,103.0,3,30,0,45,1,1,1,2022-08-17,2022-08-17,3.0,5.0,10,1.0,1.0,0,1,0,0
2022-05-17,Misericrdia,38.70822,-9.15072,Private room,4,107.0,3,30,0,45,5,5,0,2022-06-23,2022-08-12,4.6,5.0,10,1.79,1.0,0,1,0,0
2016-01-04,Areeiro,38.74049979999999,-9.1296665,Entire home/apt,3,120.0,2,31,9,327,3,3,1,2022-06-23,2022-08-30,5.0,5.0,4,1.07,1.0,0,1,0,0
2022-04-26,Arroios,38.73207,-9.13789,Entire home/apt,4,70.0,1,365,8,25,3,3,3,2022-08-19,2022-08-29,5.0,4.33,5,3.0,1.0,0,1,1,0
2019-02-09,Arroios,38.72585,-9.1417,Private room,2,70.0,1,365,12,347,13,13,3,2022-06-13,2022-08-23,4.38,4.31,59,4.15,1.0,0,0,0,0
2022-01-04,Santa Maria Maior,38.71076,-9.12929,Entire home/apt,2,70.0,2,365,2,336,10,10,3,2022-06-06,2022-09-04,4.6,4.8,9,2.97,1.0,0,0,0,0
2012-02-15,Ericeira,38.97074,-9.41596,Entire home/apt,4,92.0,3,365,12,347,4,4,0,2022-06-20,2022-08-02,3.25,4.5,199,1.38,1.0,0,1,0,0
2022-05-31,Loures,38.82618,-9.17521,Entire home/apt,8,154.0,2,1125,0,0,5,5,0,2022-06-12,2022-08-01,4.2,3.4,1,1.58,2.0,0,1,0,1
2017-04-14,Arroios,38.72239,-9.13191,Entire home/apt,2,100.0,2,20,0,0,2,2,2,2022-08-21,2022-08-25,5.0,5.0,1,2.0,1.0,1,1,0,1
2015-11-16,Santa Maria Maior,38.71098,-9.13578,Private room,2,75.0,1,365,20,355,12,12,5,2022-06-30,2022-09-04,4.83,5.0,6,4.68,1.5,1,1,0,0
2022-06-09,Estrela,38.709569541113616,-9.155551891488953,Entire home/apt,4,118.0,3,365,21,37,3,3,0,2022-07-07,2022-08-11,3.0,4.33,5,1.29,1.0,0,1,0,0
2020-11-09,Queluz e Belas,38.75736,-9.25776,Entire home/apt,6,88.0,2,30,2,337,1,1,1,2022-09-05,2022-09-05,5.0,3.0,2,1.0,1.0,0,1,1,1
2022-05-17,Carcavelos e Parede,38.68693,-9.35181,Entire home/apt,4,211.0,3,365,0,105,1,1,0,2022-08-08,2022-08-08,5.0,5.0,10,0.81,1.0,0,1,0,0
2012-07-17,"Algs, Linda-a-Velha e Cruz Quebrada-Dafundo",38.7053474695448,-9.228079145359477,Entire home/apt,2,90.0,3,15,7,154,1,1,1,2022-09-05,2022-09-05,5.0,5.0,1,1.0,1.0,1,0,0,1
2022-01-17,Santo Antnio,38.71889,-9.15384,Private room,2,120.0,7,365,12,347,1,1,0,2022-07-24,2022-07-24,4.0,4.0,34,0.57,2.0,0,0,0,0
2012-09-09,Alcntara,38.70329327685005,-9.179478138685226,Entire home/apt,3,145.0,3,1125,9,344,10,10,3,2022-06-18,2022-09-03,4.6,4.4,9,3.37,1.0,0,0,0,0
2016-01-27,Misericrdia,38.7076621,-9.1468819,Entire home/apt,2,120.0,3,365,11,346,9,9,4,2022-06-17,2022-09-08,4.78,4.89,1,3.0,1.0,1,1,1,1
2022-06-03,Ribamar,39.20457,-9.33178,Entire home/apt,6,125.0,2,365,30,365,2,2,1,2022-07-20,2022-08-23,4.5,5.0,1,1.07,2.0,0,1,0,0
2013-04-27,Cascais e Estoril,38.6964163,-9.4254122,Private room,2,114.0,1,365,18,184,5,5,2,2022-06-15,2022-09-11,4.8,4.8,9,1.63,2.0,1,0,0,1
2020-08-25,Ajuda,38.70325,-9.19563,Entire home/apt,4,101.0,2,365,0,254,8,8,4,2022-07-10,2022-09-02,4.75,4.75,1,3.58,1.5,1,1,0,0
2022-06-09,Estrela,38.70591,-9.15823,Entire home/apt,3,120.0,1,365,6,335,5,5,1,2022-07-06,2022-08-21,4.2,4.8,3,2.11,1.0,1,1,0,0
2012-05-05,Arroios,38.72145,-9.14129,Entire home/apt,2,80.0,6,14,0,132,1,1,1,2022-08-16,2022-08-16,5.0,5.0,1,1.0,1.0,0,1,1,0
2019-08-10,Moscavide e Portela,38.77671,-9.1011,Private room,1,36.0,1,365,17,66,22,22,6,2022-06-14,2022-08-29,4.77,4.68,8,7.17,1.0,0,0,1,0
2013-04-27,Cascais e Estoril,38.6964163,-9.4254122,Private room,4,120.0,1,365,21,187,4,4,0,2022-06-25,2022-08-06,4.0,5.0,9,1.46,2.0,0,0,0,0
2016-05-09,Avenidas Novas,38.72957,-9.1485,Entire home/apt,6,200.0,2,365,5,317,8,8,4,2022-07-03,2022-08-29,4.88,5.0,19,3.24,3.0,1,1,0,0
2018-12-17,So Vicente,38.71623,-9.12132,Entire home/apt,4,150.0,2,30,15,349,8,8,2,2022-06-29,2022-08-29,4.75,4.88,6,3.08,1.0,1,1,0,1
2016-08-10,Santa Maria Maior,38.71283,-9.12961,Entire home/apt,4,96.0,1,365,7,338,3,3,1,2022-07-27,2022-08-27,4.67,5.0,2,1.8,1.0,0,1,0,0
2021-06-15,Santa Maria Maior,38.70936004290301,-9.13309712638931,Shared room,1,29.0,1,365,20,354,17,17,9,2022-06-30,2022-09-09,4.06,4.5,5,6.62,1.5,0,0,0,0
2019-10-16,Ericeira,38.9586992,-9.4059857,Entire home/apt,5,139.0,3,1125,19,354,8,8,5,2022-07-18,2022-09-10,4.88,4.63,1,4.07,2.0,0,1,1,1
2014-08-12,Arroios,38.72871,-9.13515,Entire home/apt,4,95.0,3,365,6,306,12,12,2,2022-06-20,2022-09-04,4.83,4.5,1,4.14,2.0,0,1,0,0
2018-07-20,Santo Antnio,38.72374,-9.14673,Entire home/apt,2,90.0,28,365,0,300,1,1,1,2022-08-24,2022-08-24,5.0,5.0,46,1.0,1.0,1,1,0,0
2011-09-25,Arroios,38.72367,-9.13599,Private room,2,35.0,1,365,0,270,11,11,5,2022-07-03,2022-09-08,4.36,4.73,23,4.46,2.0,0,1,0,1
2022-06-11,Santa Maria Maior,38.71154,-9.1306,Entire home/apt,3,114.0,2,30,12,107,12,12,2,2022-06-18,2022-08-30,4.75,4.83,1,4.04,1.0,0,0,0,1
